Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
4-28-2023,Mazgaon mumbai IITm,17.94100694,39.54534722,68.09142361,21.20836806,124.7315278,240.7586111,4.801805556,3.155833333,28.72222222
4-29-2023,Mazgaon mumbai IITm,16.98333333,36.92128472,61.53802083,21.71868056,116.1579514,235.0508333,4.855208333,3.036423611,29.26041667
4-30-2023,Mazgaon mumbai IITm,12.28010417,26.45152778,26.52586806,18.77229167,59.29795139,197.1632986,3.445416667,3.063645833,28.64583333
05-01-2023,Mazgaon mumbai IITm,15.00743056,33.54760417,11.52024306,20.13458333,37.39805556,180.5945139,4.073784722,3.0459375,42.98611111
05-02-2023,Mazgaon mumbai IITm,14.70170139,32.090625,58.47434028,22.14892361,111.475,228.6423958,2.766086957,3.095104167,32.8125
05-03-2023,Mazgaon mumbai IITm,22.04291667,47.03979167,48.6046875,43.86819444,101.0697569,217.7463889,3.423442029,3.191840278,34.54924242
05-04-2023,Mazgaon mumbai IITm,28.88305556,58.29489583,47.12215278,76.40118056,125.1446875,175.9714583,2.57,3.277326389,31.11111111
05-05-2023,Mazgaon mumbai IITm,25.27503472,50.8515625,58.41201389,65.00819444,123.8115625,155.5798958,3.154618056,3.271875,26.43055556
05-06-2023,Mazgaon mumbai IITm,28.40454861,57.10378472,57.22208333,56.57732639,118.9910764,142.6115625,2.795763889,3.311597222,27.80902778
05-07-2023,Mazgaon mumbai IITm,22.92795139,46.0028125,2.364652778,34.04555556,35.31579861,77.58392361,3.813402778,3.313923611,27.06597222
05-08-2023,Mazgaon mumbai IITm,26.98399306,54.13527778,50.59996528,43.22545139,98.08145833,124.8924306,3.876701389,3.3353125,
05-09-2023,Mazgaon mumbai IITm,29.57739583,59.35621528,19.89940972,37.59565972,61.81579861,87.79375,3.022826087,3.404375,24.03571429
05-10-2023,Mazgaon mumbai IITm,44.11177083,88.73072917,61.57628472,48.84197917,98.14746528,102.3113194,5.272256944,3.589618056,27.06944444
05-11-2023,Mazgaon mumbai IITm,35.11875,70.56725694,33.30607639,41.40986111,71.15270833,77.47836806,5.118541667,3.653993056,34.65625
05-12-2023,Mazgaon mumbai IITm,34.78631944,69.92305556,15.90641304,29.35865942,47.555,71.56181159,5.158478261,3.055381944,31.48263889
5-13-2023,Mazgaon mumbai IITm,27.05618056,54.28725694,60.3328125,39.91288194,106.4227778,123.1961806,2.907222222,0.099166667,26.79513889
5-14-2023,Mazgaon mumbai IITm,8.900208333,17.85173611,1.907118056,15.20364583,15.97385417,65.55131944,2.760763889,0.083923611,30.09375
5-15-2023,Mazgaon mumbai IITm,28.15420139,56.35479167,77.04913194,33.17444444,100.39375,132.2414236,4.191354167,0.239384058,20.96875
5-16-2023,Mazgaon mumbai IITm,15.26336806,32.82298611,37.20852273,25.3367803,62.13492424,97.05575758,3.993289474,1.9984375,20.68402778
5-17-2023,Mazgaon mumbai IITm,30.09552083,72.43006944,65.8417029,35.39221014,87.9817803,112.3167754,1.08475,4.361145833,21.57291667
5-18-2023,Mazgaon mumbai IITm,19.805,47.83017361,32.95270833,30.48538194,72.02086806,92.16052083,2.497261905,4.380208333,21.44444444
5-19-2023,Mazgaon mumbai IITm,24.93493056,62.94861111,7.596775362,28.72204545,37.55612319,67.21836957,1.990708333,2.558472222,21.70652174
5-20-2023,Mazgaon mumbai IITm,27.69618056,65.74663194,13.39552083,25.72920139,44.93090278,73.34128472,1.055902778,0.873645833,26.95833333
5-21-2023,Mazgaon mumbai IITm,20.27633333,47.53183333,2.186833333,26.6575,28.30766667,63.48066667,1.253,1.116,26
5-22-2023,Mazgaon mumbai IITm,27.64636905,65.90970238,40.81538462,41.17858974,99.42948718,113.6226923,1.639027778,2.220535714,23.30952381
5-23-2023,Mazgaon mumbai IITm,35.48875,85.4909375,53.5335,39.96211111,98.2335,111.4022778,2.786346154,2.21953125,19.5
5-24-2023,Mazgaon mumbai IITm,35.0975,87.162,86.67625,47.59095238,140.1079167,169.884881,1.693425926,2.560611111,18.54444444
5-25-2023,Mazgaon mumbai IITm,17.64963768,42.21213768,57.35431818,41.22893939,96.79534091,114.3476515,1.993333333,3.55576087,17.12318841
5-26-2023,Mazgaon mumbai IITm,16.85089744,43.26692308,72.30557692,40.43044872,119.5403205,116.789359,27.58472222,0.336346154,19.07575758
5-27-2023,Mazgaon mumbai IITm,17.86921569,46.07088235,40.22617647,43.77254902,104.2328431,123.3152941,26.45291667,0,16.90104167
5-28-2023,Mazgaon mumbai IITm,12.410625,30.33375,2.71375,27.858125,31.06375,58.524375,31.385625,0,57.08333333
5-29-2023,Mazgaon mumbai IITm,29.55955128,71.57897436,70.42878205,45.59782051,140.3498077,153.0451282,29.79354167,0,25.20833333
5-30-2023,Mazgaon mumbai IITm,26.73545455,64.30469697,23.88727273,47.02522727,82.25867424,92.75981061,30.63613636,0,31.58796296
5-31-2023,Mazgaon mumbai IITm,30.41166667,68.53611111,21.86118056,37.73118056,68.33947917,79.70864583,30.37819444,0,38.15079365
06-01-2023,Mazgaon mumbai IITm,24.19180556,53.33944444,35.65979167,30.32694444,79.59545139,87.48302083,30.78949275,0,40.425
06-02-2023,Mazgaon mumbai IITm,28.52972222,61.85861111,109.9881373,100.0132083,87.515,122.2945588,30.07836806,0,25.69047619
06-03-2023,Mazgaon mumbai IITm,71.97663194,85.32298611,172.5046053,162.0744737,109.3952917,141.5022917,29.4853125,0,25.37878788
06-04-2023,Mazgaon mumbai IITm,47.41704861,95.47618056,4.228690476,6.47577381,12.46345238,54.32744048,30.33409722,0,30.44318182
06-05-2023,Mazgaon mumbai IITm,18.37743056,39.60072917,28.97730392,22.17754167,52.14083333,91.82675,30.66885417,0,20.51136364
06-06-2023,Mazgaon mumbai IITm,27.92197917,62.20607639,27.08731481,29.94995614,62.39149123,84.59385965,30.159375,0,22.24583333
06-07-2023,Mazgaon mumbai IITm,35.06965278,75.56121528,14.05201389,41.18798611,58.57520833,59.21645833,30.72809028,0,23.97826087
06-08-2023,Mazgaon mumbai IITm,52.23777778,107.1010417,5.205576923,37.96480769,43.09538462,53.37807692,30.329375,0,24.16666667
06-09-2023,Mazgaon mumbai IITm,53.03809028,100.3023611,9.845833333,42.984375,53.84510417,54.26854167,30.19340278,0,25.42361111
06-10-2023,Mazgaon mumbai IITm,68.09340278,64.55358696,4.236944444,32.69552083,36.2721875,45.98590278,30.64357639,0,29.71875
06-11-2023,Mazgaon mumbai IITm,16.94784722,44.60444444,4.426875,26.53,31.09479167,39.57409722,30.60767361,0,29.25
06-12-2023,Mazgaon mumbai IITm,16.545625,44.45083333,6.908888889,28.62142361,37.829375,41.79184028,30.15774306,0,19.38636364
6-13-2023,Mazgaon mumbai IITm,16.95795139,46.83486111,10.45404762,36.93519841,49.90043651,45.7822619,30.49736111,0,16.59782609
6-14-2023,Mazgaon mumbai IITm,20.62607639,49.70517361,20.09308333,23.44492424,49.59363636,56.30590909,30.77201389,0,16.5515873
6-15-2023,Mazgaon mumbai IITm,19.62944444,47.13774306,13.83704861,27.03184028,47.26631944,49.049375,30.68565972,0,18.81521739
6-16-2023,Mazgaon mumbai IITm,22.1409375,50.85576389,21.59520833,20.83857639,51.6959375,60.14597222,29.46420139,0.011458333,21.69166667
6-17-2023,Mazgaon mumbai IITm,23.99079861,56.57409722,45.72702899,23.65561594,78.89347826,57.44365942,29.90695652,0,27.22222222
6-18-2023,Mazgaon mumbai IITm,23.61180556,60.56923611,6.926666667,23.07479167,32.87079861,46.44524306,28.39027778,0,24.31818182
6-19-2023,Mazgaon mumbai IITm,24.83815972,58.52239583,64.04583333,29.35565972,106.6486458,74.17944444,28.50868056,0,15.26736111
6-20-2023,Mazgaon mumbai IITm,32.17253472,74.31006944,56.53802083,30.02909722,99.67545139,82.48225694,28.19767361,0.582638889,18.3125
6-21-2023,Mazgaon mumbai IITm,26.07215278,64.17673611,31.95597222,32.15944444,69.80774306,50.91017361,28.26895833,0.944652778,21.86111111
6-22-2023,Mazgaon mumbai IITm,21.87215278,52.78489583,74.76552083,28.16725694,107.7392361,64.22711806,28.84743056,0.908368056,22.07971014
6-23-2023,Mazgaon mumbai IITm,25.79472222,62.16430556,60.11329861,26.80756944,102.8925347,48.20565972,26.83315972,0.890798611,21.07638889
6-24-2023,Mazgaon mumbai IITm,13.68663194,34.94854167,28.22090278,28.51138889,70.17802083,27.01982639,26.46930556,1.175104167,20.00694444
6-25-2023,Mazgaon mumbai IITm,11.49006944,28.67267361,12.54552083,31.08138889,49.78402778,16.71857639,25.02454861,1.131527778,26.18055556
6-26-2023,Mazgaon mumbai IITm,28.81097222,69.62371528,79.49611111,29.6103125,113.1742014,65.80315972,25.63152778,1.639340278,20.9673913
6-27-2023,Mazgaon mumbai IITm,10.89381944,27.12760417,74.40614583,38.08440972,115.5389931,57.70256944,25.80795139,1.427604167,20.23611111
6-28-2023,Mazgaon mumbai IITm,6.908541667,17.18586806,11.78197917,38.54597222,53.79899306,14.16506944,25.82399306,1.027708333,21.73263889
6-29-2023,Mazgaon mumbai IITm,3.989375,10.05284722,3.146805556,22.59357639,24.08611111,3.409097222,25.51163194,0.522743056,28.89930556
6-30-2023,Mazgaon mumbai IITm,6.279652778,15.31444444,25.8275,26.64788194,55.64704861,20.62461806,26.82652778,0.627951389,29.04166667
07-01-2023,Mazgaon mumbai IITm,6.488576389,15.95454861,3.46875,26.98108333,29.21179167,4.259958333,28.25493056,0.870694444,24.73263889
07-02-2023,Mazgaon mumbai IITm,7.7790625,18.52291667,6.335520833,23.85173611,32.16597222,5.202534722,28.09020833,1.156493056,20.13888889
07-03-2023,Mazgaon mumbai IITm,13.11600694,31.93298611,52.02163194,32.758125,96.69506944,39.57177083,27.78493056,,21.63888889
07-04-2023,Mazgaon mumbai IITm,6.057013889,14.38125,6.949201389,32.92510417,41.64732639,9.544236111,28.50972222,,22.53472222
07-05-2023,Mazgaon mumbai IITm,10.85868056,24.1934375,10.58513889,42.15701389,56.36774306,14.63625,28.55954861,1.893525641,20.85763889
07-06-2023,Mazgaon mumbai IITm,9.216041667,18.93763889,26.87010417,38.00545139,69.25059028,24.69784722,28.52680556,1.521493056,25.77430556
07-07-2023,Mazgaon mumbai IITm,7.874166667,15.97059028,17.24138889,24.23805556,42.83965278,14.25420139,27.35680556,1.733576389,29.27083333
07-08-2023,Mazgaon mumbai IITm,24.17097222,48.75333333,17.58298611,21.86392361,44.08881944,13.43305556,27.25704545,1.933645833,26.53125
07-09-2023,Mazgaon mumbai IITm,21.93368056,44.19625,21.88083333,18.4815625,47.23027778,16.41222222,,1.903854167,25.03819444
07-10-2023,Mazgaon mumbai IITm,20.70947917,41.58232639,4.651625,17.87016667,20.99925,4.024625,25.01631944,1.964548611,21.77898551
07-11-2023,Mazgaon mumbai IITm,21.18628472,42.48416667,44.08590278,33.70326389,79.451875,31.99666667,28.02458333,1.976388889,9.673611111
07-12-2023,Mazgaon mumbai IITm,25.83444444,51.95635417,4.983854167,24.42326389,28.07277778,3.611597222,24.32298611,2.141319444,8.463768116
7-13-2023,Mazgaon mumbai IITm,23.15958333,46.45013889,55.7078125,36.84840278,101.5954861,35.26802083,24.53586806,2.479895833,5.444444444
7-14-2023,Mazgaon mumbai IITm,13.33399306,27.11086806,35.17928571,32.0875,66.34428571,12.16029167,25.87211806,2.452881944,4.423913043
7-15-2023,Mazgaon mumbai IITm,52.13027778,78.91756944,38.99111111,27.25534722,71.89097222,26.85967391,25.92770833,2.510486111,3.71875
7-16-2023,Mazgaon mumbai IITm,14.00913194,28.0684375,3.403784722,18.24013889,19.10239583,3.029236111,25.85340278,2.693680556,6.618055556
7-17-2023,Mazgaon mumbai IITm,11.75711806,23.65704861,26.34270833,27.08020833,60.63878472,21.1609375,24.40900794,2.664236111,3.913194444
7-18-2023,Mazgaon mumbai IITm,15.86315972,31.83305556,7.255694444,20.84628472,30.06517361,10.28725694,25.78295139,2.925798611,5.427083333
7-19-2023,Mazgaon mumbai IITm,25.07,50.15159722,3.873020833,17.06152778,19.42034722,6.303229167,20.84768939,3.0475,7.315972222
7-20-2023,Mazgaon mumbai IITm,15.639375,31.26875,3.709583333,8.96375,11.896875,3.80375,22.69,3.304791667,6.8125
7-21-2023,Mazgaon mumbai IITm,,,,,,,,,
7-22-2023,Mazgaon mumbai IITm,,,,,,,,,
7-23-2023,Mazgaon mumbai IITm,,,,,,,,,
7-24-2023,Mazgaon mumbai IITm,21.03885417,42.19416667,48.92572917,33.1971875,86.509375,37.92479167,22.12114583,2.819375,3.041666667
7-25-2023,Mazgaon mumbai IITm,17.51868056,35.09913194,22.41895833,21.74881944,44.21298611,14.67166667,22.06429487,1.659930556,5.564102564
7-26-2023,Mazgaon mumbai IITm,10.858125,21.76840278,,,,,,0.088645833,
7-27-2023,Mazgaon mumbai IITm,7.259340278,14.53868056,,,,,,0,
7-28-2023,Mazgaon mumbai IITm,16.83715278,33.78927083,,,,,,0.01875,
7-29-2023,Mazgaon mumbai IITm,64.64458333,84.44222222,,,,,,0.022638889,
7-30-2023,Mazgaon mumbai IITm,19.20833333,38.62038194,,,,,,0.018090278,
7-31-2023,Mazgaon mumbai IITm,19.83652778,39.86798611,,,,,,0.025972222,
08-01-2023,Mazgaon mumbai IITm,16.66743056,33.49201389,,,,,,0.173541667,
08-02-2023,Mazgaon mumbai IITm,20.71180556,41.59777778,,,,,,0.224722222,
08-03-2023,Mazgaon mumbai IITm,14.22982639,28.4753125,,,,,,0.110520833,
08-04-2023,Mazgaon mumbai IITm,13.37,26.79,,,,,,0.104666667,
08-05-2023,Mazgaon mumbai IITm,21.47133333,53.32575,4.808166667,4.183833333,6.074416667,9.151333333,1.76875,4.036742424,7.425
08-06-2023,Mazgaon mumbai IITm,41.87829861,87.08201389,12.30131944,11.45472222,20.009375,24.73777778,7.012708333,3.882048611,13.71180556
08-07-2023,Mazgaon mumbai IITm,51.26569444,92.80559028,25.80590278,31.90815972,43.59965278,51.97381944,2.668012821,3.4878125,13.59722222
08-08-2023,Mazgaon mumbai IITm,13.9425,34.17618056,31.49633333,39.2195,58.50811111,64.00511111,5.495833333,3.883611111,14.15972222
08-09-2023,Mazgaon mumbai IITm,,,,,,,,,
08-10-2023,Mazgaon mumbai IITm,,,,,,,,,
08-11-2023,Mazgaon mumbai IITm,18.38089744,45.99461538,9.360320513,47.64102564,51.06525641,164.0583974,53.47833333,3.236346154,10.02564103
08-12-2023,Mazgaon mumbai IITm,14.5953125,35.5128125,4.763804348,48.03605072,44.56445652,141.0134524,3.668730159,1.020833333,9.041666667
8-13-2023,Mazgaon mumbai IITm,13.51420139,33.77194444,4.384548611,53.02,50.86100694,154.9998611,1.914375,3.636215278,12.17361111
8-14-2023,Mazgaon mumbai IITm,17.77079861,42.54822917,8.286052632,35.9197807,40.15679825,135.6420614,5.85297619,2.844880952,12.73611111
8-15-2023,Mazgaon mumbai IITm,10.98555556,28.03625,42.48701389,19.440625,64.61704861,172.5998264,8.361485507,2.850972222,13.30208333
8-16-2023,Mazgaon mumbai IITm,11.48461806,30.62854167,170.1382955,56.26215909,264.6241288,331.4623148,8.70875,3.17125,12.25347222
8-17-2023,Mazgaon mumbai IITm,12.4621875,30.6359375,60.27885417,16.34865741,75.00819444,117.9292708,4.851125,3.015104167,11.79166667
8-18-2023,Mazgaon mumbai IITm,12.689375,33.4621875,82.03458333,122.5747222,87.91722222,174.6201515,11.28047619,2.079078947,11.67361111
8-19-2023,Mazgaon mumbai IITm,7.590039683,20.90043651,15.6727381,14.37238095,23.53107143,115.7302381,1.468833333,0.038291667,8.784090909
8-20-2023,Mazgaon mumbai IITm,5.660486111,14.6825,14.94850694,12.85940972,25.46625,114.1414583,1.741488095,0.064131944,8.9375
8-21-2023,Mazgaon mumbai IITm,7.169895833,17.99645833,11.35635417,13.210625,19.71916667,116.1390625,2.673055556,0.303020833,8.677083333
8-22-2023,Mazgaon mumbai IITm,7.748680556,19.67642361,8.664201389,10.01305556,14.8496875,113.7959375,4.599444444,0.6190625,5.423611111
8-23-2023,Mazgaon mumbai IITm,6.893472222,19.42680556,10.59461538,10.35211538,15.32865385,115.2734615,4.702424242,0.3734375,5.982638889
8-24-2023,Mazgaon mumbai IITm,3.392708333,9.075277778,,,,,6.026428571,0.397013889,4.284722222
8-25-2023,Mazgaon mumbai IITm,1.983506944,5.6921875,,,,,,0.246215278,4.163194444
8-26-2023,Mazgaon mumbai IITm,2.604201389,6.610555556,,,,,,0.247465278,4.631944444
8-27-2023,Mazgaon mumbai IITm,6.585833333,17.41427083,,,,,,0.285277778,4.590277778
8-28-2023,Mazgaon mumbai IITm,87.07222222,84.43431159,,,,,,0.365451389,3.909722222
8-29-2023,Mazgaon mumbai IITm,61.75114583,77.73885417,,,,,,0.372465278,5.802083333
8-30-2023,Mazgaon mumbai IITm,17.8621875,44.5209375,,,,,,0.439861111,8.302083333
8-31-2023,Mazgaon mumbai IITm,27.93961806,66.7396875,,,,,,0.5421875,9.628472222
09-01-2023,Mazgaon mumbai IITm,23.2021875,56.11010417,,,,,,0.513506944,10.40625
09-02-2023,Mazgaon mumbai IITm,15.93534722,37.46079861,,,,,,0.717118056,6.673611111
09-03-2023,Mazgaon mumbai IITm,15.83291667,36.31604167,,,,,,0.367291667,1.9375
09-04-2023,Mazgaon mumbai IITm,,,,,,,,,
09-05-2023,Mazgaon mumbai IITm,25.15607143,58.04238095,3.396759259,24.09462963,29.23527778,45.31972222,8.969074074,0.79452381,13.32738095
09-06-2023,Mazgaon mumbai IITm,22.10892361,49.92805556,6.799027778,22.04399306,32.33434028,40.89652778,8.954444444,0.853923611,8.479166667
09-07-2023,Mazgaon mumbai IITm,11.41583333,26.34600694,5.239861111,22.39993056,30.30413194,38.04496528,8.973090278,0.896631944,6.020833333
09-08-2023,Mazgaon mumbai IITm,10.73850694,24.41006944,15.07215278,25.17451389,47.95861111,43.69621528,8.942743056,1.103125,5.902777778
09-09-2023,Mazgaon mumbai IITm,11.15302083,25.82107639,9.254479167,18.95652778,33.065,37.249375,8.932847222,1.010347222,6.010416667
09-10-2023,Mazgaon mumbai IITm,6.959097222,16.87006944,10.82260417,20.83395833,37.30114583,36.91819444,8.9503125,0.777256944,6.309027778
09-11-2023,Mazgaon mumbai IITm,8.491145833,19.73222222,8.225347222,19.27638889,31.63083333,32.23041667,8.892951389,0.879895833,8.052083333
09-12-2023,Mazgaon mumbai IITm,10.83357639,24.58416667,2.961875,18.36920139,22.82284722,28.43166667,7.716428571,0.747326389,10.39583333
9-13-2023,Mazgaon mumbai IITm,8.6628125,20.38881944,8.257326389,15.5896875,27.40277778,29.20423611,1.290925926,0.791041667,9.652777778
9-14-2023,Mazgaon mumbai IITm,8.666006944,20.28378472,6.4655,17.17254167,26.43741667,29.11666667,1.421145833,0.804965278,6.010869565
9-15-2023,Mazgaon mumbai IITm,9.219027778,21.53100694,12.58673611,23.19229167,42.36430556,34.04663194,1.206736111,0.931909722,4.489583333
9-16-2023,Mazgaon mumbai IITm,6.922777778,16.91635417,14.61138889,22.68111111,44.97708333,35.92774306,1.1771875,0.848576389,6.319444444
9-17-2023,Mazgaon mumbai IITm,8.528819444,19.54708333,3.969131944,15.75819444,21.06763889,27.7915625,1.108958333,0.746319444,9.555555556
9-18-2023,Mazgaon mumbai IITm,6.0546875,14.39100694,4.365416667,16.86888889,23.26104167,27.30451389,1.207765152,0.770694444,10.02777778
9-19-2023,Mazgaon mumbai IITm,6.345034722,14.63368056,3.686909722,17.63340278,23.10631944,26.45298611,0.9128125,0.746527778,6.715277778
9-20-2023,Mazgaon mumbai IITm,47.45760417,46.29927536,7.6259375,19.88305556,31.28052083,29.50534722,1.345138889,0.852604167,3.909722222
9-21-2023,Mazgaon mumbai IITm,41.09934028,67.506875,9.6921875,19.82559028,34.36628472,30.79430556,1.286006944,0.859513889,4.479166667
9-22-2023,Mazgaon mumbai IITm,7.656666667,18.48760417,7.614027778,20.21708333,32.06440972,30.38319444,1.024618056,0.784652778,2.361111111
9-23-2023,Mazgaon mumbai IITm,11.50065972,28.4425,14.32451389,27.5071875,49.39690972,38.68930556,1.173090278,0.948784722,2.947916667
9-24-2023,Mazgaon mumbai IITm,15.53041667,38.7415625,9.917847222,32.40756944,47.61090278,38.45059028,1.378090278,0.810729167,3.673611111
9-25-2023,Mazgaon mumbai IITm,86.40607639,133.0993841,10.26517361,25.77045139,41.06517361,35.0746875,1.660451389,0.909166667,6.833333333
9-26-2023,Mazgaon mumbai IITm,148.6148264,145.6082197,7.564444444,23.17375,34.76065972,31.12621528,1.382083333,1.06875,6.138888889
9-27-2023,Mazgaon mumbai IITm,44.16574074,79.70319444,9.609814815,38.52777778,53.00226852,31.89976852,1.322546296,0.955462963,4.509259259
9-28-2023,Mazgaon mumbai IITm,41.1428125,50.51315972,7.687118056,30.84788194,42.92944444,46.62861111,1.596944444,1.651979167,6.645833333
9-29-2023,Mazgaon mumbai IITm,56.22329861,68.50777778,6.102361111,32.96222222,41.4890625,45.90361111,1.269027778,1.529479167,12.08333333
9-30-2023,Mazgaon mumbai IITm,51.56659722,63.8665625,4.425833333,54.73888889,58.53173611,47.66010417,2.029340278,1.295555556,16.77777778
10-01-2023,Mazgaon mumbai IITm,53.49611111,60.23131944,5.264236111,31.00003472,35.18385417,34.04840278,1.384270833,1.386631944,8.802083333
10-02-2023,Mazgaon mumbai IITm,66.56204861,73.3571875,4.3903125,26.56888889,29.40288194,35.1,1.592862319,1.192743056,11.45138889
10-03-2023,Mazgaon mumbai IITm,79.99986111,87.65923611,3.225625,44.15354167,46.74979167,30.97673611,2.132881944,1.181631944,15.89583333
10-04-2023,Mazgaon mumbai IITm,88.05875,93.73229167,1.39875,29.25003472,31.35753472,31.67767361,2.596493056,1.541736111,20.3125
10-05-2023,Mazgaon mumbai IITm,85.76524306,93.25482639,1.409548611,29.39215278,31.51388889,35.78864583,2.355138889,1.638923611,24.85069444
10-06-2023,Mazgaon mumbai IITm,129.1189236,133.1274653,2.640396825,30.13035714,35.23912698,43.33107143,2.880277778,1.426875,20.05434783
10-07-2023,Mazgaon mumbai IITm,92.31881944,92.54628472,5.905869565,39.27253623,50.08496377,43.49884058,2.480520833,1.721597222,19.48263889
10-08-2023,Mazgaon mumbai IITm,84.1109375,84.34711806,4.141746032,34.5027381,42.41857143,37.62055556,2.931979167,1.684722222,24.76736111
10-09-2023,Mazgaon mumbai IITm,121.8852778,122.2410417,3.014057971,33.88271739,40.30557971,37.81800725,3.005243056,2.03125,25.99652778
10-10-2023,Mazgaon mumbai IITm,68.01635417,68.17149306,5.157638889,34.2096875,43.97149306,39.94381944,2.603402778,1.650729167,22.47916667
10-11-2023,Mazgaon mumbai IITm,56.17260417,56.29034722,5.423680556,56.79392361,66.93375,39.42440972,2.649861111,1.683923611,16.80208333
10-12-2023,Mazgaon mumbai IITm,74.92041667,82.41052083,6.772708333,81.60541667,92.894375,49.275625,3.156979167,1.886111111,23.64583333
10-13-2023,Mazgaon mumbai IITm,92.179375,114.3673611,11.86,101.06,108.505,41.295,2.458784722,1.859236111,26.33333333
10-14-2023,Mazgaon mumbai IITm,128.1561806,150.4780556,,,,,2.546840278,1.982847222,29.82986111
10-15-2023,Mazgaon mumbai IITm,104.3058333,126.1018403,,,,,,1.772638889,27.24305556
10-16-2023,Mazgaon mumbai IITm,136.9296875,159.3130903,1.0571875,53.47453704,52.25342593,27.29962963,2.356759259,1.971736111,26.36805556
10-17-2023,Mazgaon mumbai IITm,133.0461806,141.3413542,10.42698413,50.53854167,62.42138889,41.10381944,2.423888889,1.7528125,17.95138889
10-18-2023,Mazgaon mumbai IITm,129.6170486,163.215,5.369078947,66.15423611,69.73163194,44.918125,2.321701389,1.600347222,20.98263889
10-19-2023,Mazgaon mumbai IITm,142.5939931,250.9510764,4.711145833,107.0663194,112.5103472,26.39892361,4.8003125,1.864131944,29.87847222
10-20-2023,Mazgaon mumbai IITm,126.3398611,214.9843056,1.866666667,98.49402778,100.2620833,13.19392361,4.414270833,1.651284722,33.71527778
